"id","Month","Year","AvgMonthlyTemp","latitude","longitude","state","name"
"USC00190120",1,2010,25.2906451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2010,25.2906451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2010,27.6928571428571,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2010,27.6928571428571,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2010,41.2496774193548,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2010,41.2496774193548,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2010,50.177,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2010,50.177,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2010,59.3687096774194,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2010,59.3687096774194,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2010,67.403,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2010,67.403,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2010,73.8616129032258,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2010,73.8616129032258,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2010,70.0409677419355,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2010,70.0409677419355,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2010,64.163,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2010,64.163,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2010,50.7258064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2010,50.7258064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2010,39.875,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2010,39.875,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2010,27.1283870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2010,27.1283870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2011,19.4377419354839,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2011,19.4377419354839,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2011,22.9839285714286,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2011,22.9839285714286,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2011,34.8335483870968,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2011,34.8335483870968,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2011,46.811,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2011,46.811,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2011,59.8041935483871,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2011,59.8041935483871,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2011,65.747,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2011,65.747,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2011,72.7729032258064,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2011,72.7729032258064,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2011,68.99,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2011,68.99,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2011,65.513,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2011,65.513,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2011,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2011,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2011,43.787,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2011,43.787,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2011,35.3096774193548,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2011,35.3096774193548,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2012,29.1112903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2012,29.1112903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2012,33.4368965517241,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2012,33.4368965517241,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2012,44.3270967741935,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2012,44.3270967741935,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2012,47.798,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2012,47.798,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2012,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2012,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2012,66.14,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2012,66.14,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2012,73.188064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2012,73.188064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2012,71.3967741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2012,71.3967741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2012,61.778,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2012,61.778,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2012,52.7783870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2012,52.7783870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2012,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2012,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2012,32.7693548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2012,32.7693548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2013,25.2064516129032,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2013,25.2064516129032,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2013,27.0178571428571,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2013,27.0178571428571,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2013,34.6390322580645,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2013,34.6390322580645,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2013,45.896,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2013,45.896,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2013,58.0361290322581,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2013,58.0361290322581,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2013,67.286,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2013,67.286,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2013,75.5658064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2013,75.5658064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2013,67.6806451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2013,67.6806451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2013,60.482,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2013,60.482,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2013,51.4690322580645,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2013,51.4690322580645,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2013,37.442,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2013,37.442,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2013,27.9006451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2013,27.9006451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2014,21.0287096774194,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2014,21.0287096774194,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2014,21.0875,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2014,21.0875,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2014,27.9906451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2014,27.9906451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2014,46.331,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2014,46.331,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2014,57.5803225806452,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2014,57.5803225806452,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2014,67.067,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2014,67.067,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2014,71.7741935483871,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2014,71.7741935483871,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2014,67.4629032258065,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2014,67.4629032258065,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2014,62.519,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2014,62.519,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2014,52.5170967741935,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2014,52.5170967741935,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2014,37.751,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2014,37.751,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2014,33.4893548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2014,33.4893548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2015,19.3448387096774,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2015,19.3448387096774,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2015,11.3867857142857,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2015,11.3867857142857,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2015,27.6364516129032,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2015,27.6364516129032,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2015,45.542,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2015,45.542,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2015,63.0093548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2015,63.0093548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2015,64.397,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2015,64.397,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2015,70.8306451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2015,70.8306451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2015,71.1267741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2015,71.1267741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2015,66.608,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2015,66.608,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2015,49.8112903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2015,49.8112903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2015,43.697,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2015,43.697,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2015,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2015,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2016,27.2967741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2016,27.2967741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2016,29.2968965517241,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2016,29.2968965517241,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2016,41.3048387096774,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2016,41.3048387096774,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2016,45.821,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2016,45.821,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2016,58.158064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2016,58.158064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2016,66.803,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2016,66.803,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2016,73.0806451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2016,73.0806451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2016,72.7990322580645,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2016,72.7990322580645,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2016,65.003,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2016,65.003,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2016,51.4370967741935,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2016,51.4370967741935,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2016,39.587,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2016,39.587,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2016,28.9312903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2016,28.9312903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2017,30.5164516129032,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2017,30.5164516129032,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2017,30.5439285714286,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2017,30.5439285714286,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2017,30.4061290322581,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2017,30.4061290322581,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2017,50.225,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2017,50.225,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2017,55.6583870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2017,55.6583870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2017,66.383,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2017,66.383,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2017,70.7087096774193,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2017,70.7087096774193,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2017,67.9854838709677,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2017,67.9854838709677,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2017,65.492,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2017,65.492,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2017,56.2912903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2017,56.2912903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2017,38.639,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2017,38.639,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2017,24.6316129032258,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2017,24.6316129032258,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2018,21.6383870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2018,21.6383870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2018,31.8842857142857,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2018,31.8842857142857,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2018,35.0338709677419,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2018,35.0338709677419,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2018,41.642,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2018,41.642,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2018,61.8887096774194,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2018,61.8887096774194,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2018,65.666,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2018,65.666,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2018,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2018,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2018,74.3145161290323,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2018,74.3145161290323,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2018,65.582,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2018,65.582,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2018,49.6312903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2018,49.6312903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2018,35.42,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2018,35.42,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2018,29.9532258064516,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2018,29.9532258064516,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2019,23.7112903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2019,23.7112903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2019,24.9832142857143,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2019,24.9832142857143,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2019,31.851935483871,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2019,31.851935483871,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2019,47.312,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2019,47.312,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2019,55.9196774193548,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2019,55.9196774193548,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2019,66.065,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2019,66.065,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2019,74.1867741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2019,74.1867741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2019,69.7912903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2019,69.7912903225806,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2019,62.006,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2019,62.006,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2019,51.5967741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2019,51.5967741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2019,35.678,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2019,35.678,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2019,27.7816129032258,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2019,27.7816129032258,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2020,30.3393548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2020,30.3393548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2020,30.7151724137931,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2020,30.7151724137931,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2020,39.7864516129032,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2020,39.7864516129032,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2020,43.496,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2020,43.496,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2020,56.5293548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",5,2020,56.5293548387097,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2020,68.081,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",6,2020,68.081,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2020,75.078064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",7,2020,75.078064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2020,71.9774193548387,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",8,2020,71.9774193548387,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2020,62.216,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",9,2020,62.216,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2020,51.7767741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",10,2020,51.7767741935484,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2020,42.044,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",11,2020,42.044,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2020,31.5006451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",12,2020,31.5006451612903,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2021,27.468064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",1,2021,27.468064516129,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2021,24.7292857142857,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",2,2021,24.7292857142857,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2021,37.3883870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",3,2021,37.3883870967742,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2021,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190120",4,2021,NA,42.3861,-72.5375,"MA","AMHERST"
"USC00190190",1,2010,22.6951612903226,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",1,2010,22.6951612903226,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",2,2010,25.1375,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",2,2010,25.1375,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",3,2010,38.4277419354839,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",3,2010,38.4277419354839,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",4,2010,49.085,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",4,2010,49.085,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",5,2010,58.5296774193548,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",5,2010,58.5296774193548,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",6,2010,65.933,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",6,2010,65.933,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",7,2010,71.9745161290323,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",7,2010,71.9745161290323,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",8,2010,67.5209677419355,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",8,2010,67.5209677419355,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",9,2010,62.066,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",9,2010,62.066,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",10,2010,48.3741935483871,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",10,2010,48.3741935483871,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",11,2010,38.165,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",11,2010,38.165,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",12,2010,24.5445161290323,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",12,2010,24.5445161290323,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",1,2011,19.5335483870968,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",1,2011,19.5335483870968,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",2,2011,21.6596428571429,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",2,2011,21.6596428571429,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",3,2011,31.0158064516129,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",3,2011,31.0158064516129,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",4,2011,44.852,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",4,2011,44.852,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",5,2011,56.5845161290323,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",5,2011,56.5845161290323,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",6,2011,63.101,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",6,2011,63.101,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",7,2011,71.0716129032258,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",7,2011,71.0716129032258,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",8,2011,67.6458064516129,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",8,2011,67.6458064516129,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",9,2011,62.972,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",9,2011,62.972,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",10,2011,49.3758064516129,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",10,2011,49.3758064516129,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",11,2011,42.452,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",11,2011,42.452,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",12,2011,32.6764516129032,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",12,2011,32.6764516129032,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",1,2012,25.5112903225806,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",1,2012,25.5112903225806,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",2,2012,30.2093103448276,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",2,2012,30.2093103448276,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",3,2012,41.2148387096774,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",3,2012,41.2148387096774,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",4,2012,46.715,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",4,2012,46.715,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",5,2012,58.3438709677419,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",5,2012,58.3438709677419,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",6,2012,63.251,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",6,2012,63.251,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",7,2012,71.4490322580645,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",7,2012,71.4490322580645,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",8,2012,70.578064516129,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",8,2012,70.578064516129,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",9,2012,60.548,42.6178,-71.9158,"MA","ASHBURNHAM"
"USC00190190",9,2012,60.548,42.6178,-71.9158,"MA","ASHBURNHAM"
